	date	province	PRcode	total_doses_administered	total_fully_vaccinated	total_1st_dose	daily_1st_dose	total_only_1st_dose	pct_pop_total_only_first	pct_pop_total_first	pct_pop_total_second	pct_pop_total_tot	pct_5plus_only_first	pct_5plus_first	pct_5plus_second	pct_5plus_tot
4692	2021-06-12	Northwest Territories	NT	55078	24881	30197	0.0	5316	11.871371147833855	67.43412237606074	55.562751228226894	122.99687360428764	12.717090312512447	72.23814450092895	59.521054188416514	131.75919868934548
4693	2021-06-13	Northwest Territories	NT	55078	24881	30197	0.0	5316	11.871371147833855	67.43412237606074	55.562751228226894	122.99687360428764	12.717090312512447	72.23814450092895	59.521054188416514	131.75919868934548
4694	2021-06-14	Northwest Territories	NT	55078	24881	30197	0.0	5316	11.871371147833855	67.43412237606074	55.562751228226894	122.99687360428764	12.717090312512447	72.23814450092895	59.521054188416514	131.75919868934548
4695	2021-06-15	Northwest Territories	NT	57215	26383	30832	635.0	4449	9.935238945958016	68.85216614560072	58.9169271996427	127.76909334524342	10.643027614817132	73.75721002922946	63.114182414412326	136.87139244364178
4696	2021-06-16	Northwest Territories	NT	57215	26383	30832	0.0	4449	9.935238945958016	68.85216614560072	58.9169271996427	127.76909334524342	10.643027614817132	73.75721002922946	63.114182414412326	136.87139244364178
4697	2021-06-17	Northwest Territories	NT	57215	26383	30832	0.0	4449	9.935238945958016	68.85216614560072	58.9169271996427	127.76909334524342	10.643027614817132	73.75721002922946	63.114182414412326	136.87139244364178
4698	2021-06-18	Northwest Territories	NT	57215	26383	30832	0.0	4449	9.935238945958016	68.85216614560072	58.9169271996427	127.76909334524342	10.643027614817132	73.75721002922946	63.114182414412326	136.87139244364178
4699	2021-06-19	Northwest Territories	NT	57215	26383	30832	0.0	4449	9.935238945958016	68.85216614560072	58.9169271996427	127.76909334524342	10.643027614817132	73.75721002922946	63.114182414412326	136.87139244364178
4700	2021-06-20	Northwest Territories	NT	57215	26383	30832	0.0	4449	9.935238945958016	68.85216614560072	58.9169271996427	127.76909334524342	10.643027614817132	73.75721002922946	63.114182414412326	136.87139244364178
4701	2021-06-21	Northwest Territories	NT	57215	26383	30832	0.0	4449	9.935238945958016	68.85216614560072	58.9169271996427	127.76909334524342	10.643027614817132	73.75721002922946	63.114182414412326	136.87139244364178
4702	2021-06-22	Northwest Territories	NT	58840	27413	31427	595.0	4014	8.963823135328273	70.18088432335864	61.21706118803038	131.39794551138903	9.602407922201836	75.1805863903929	65.57817846819107	140.75876485858396
4703	2021-06-23	Northwest Territories	NT	58840	27413	31427	0.0	4014	8.963823135328273	70.18088432335864	61.21706118803038	131.39794551138903	9.602407922201836	75.1805863903929	65.57817846819107	140.75876485858396
4704	2021-06-24	Northwest Territories	NT	58840	27413	31427	0.0	4014	8.963823135328273	70.18088432335864	61.21706118803038	131.39794551138903	9.602407922201836	75.1805863903929	65.57817846819107	140.75876485858396
4705	2021-06-25	Northwest Territories	NT	58840	27413	31427	0.0	4014	8.963823135328273	70.18088432335864	61.21706118803038	131.39794551138903	9.602407922201836	75.1805863903929	65.57817846819107	140.75876485858396
4706	2021-06-26	Northwest Territories	NT	58840	27413	31427	0.0	4014	8.963823135328273	70.18088432335864	61.21706118803038	131.39794551138903	9.602407922201836	75.1805863903929	65.57817846819107	140.75876485858396
4707	2021-06-27	Northwest Territories	NT	58840	27413	31427	0.0	4014	8.963823135328273	70.18088432335864	61.21706118803038	131.39794551138903	9.602407922201836	75.1805863903929	65.57817846819107	140.75876485858396
4708	2021-06-28	Northwest Territories	NT	60053	28182	31871	444.0	3689	8.23805270209915	71.17239839213934	62.934345690040196	134.10674408217955	8.824933439213396	76.24273614561403	67.41780270640064	143.66053885201467
4709	2021-06-29	Northwest Territories	NT	60053	28182	31871	0.0	3689	8.23805270209915	71.17239839213934	62.934345690040196	134.10674408217955	8.824933439213396	76.24273614561403	67.41780270640064	143.66053885201467
4710	2021-06-30	Northwest Territories	NT	60053	28182	31871	0.0	3689	8.23805270209915	71.17239839213934	62.934345690040196	134.10674408217955	8.824933439213396	76.24273614561403	67.41780270640064	143.66053885201467
4711	2021-07-01	Northwest Territories	NT	60053	28182	31871	0.0	3689	8.23805270209915	71.17239839213934	62.934345690040196	134.10674408217955	8.824933439213396	76.24273614561403	67.41780270640064	143.66053885201467
4712	2021-07-02	Northwest Territories	NT	60053	28182	31871	0.0	3689	8.23805270209915	71.17239839213934	62.934345690040196	134.10674408217955	8.824933439213396	76.24273614561403	67.41780270640064	143.66053885201467
4713	2021-07-03	Northwest Territories	NT	60053	28182	31871	0.0	3689	8.23805270209915	71.17239839213934	62.934345690040196	134.10674408217955	8.824933439213396	76.24273614561403	67.41780270640064	143.66053885201467
4714	2021-07-04	Northwest Territories	NT	60053	28182	31871	0.0	3689	8.23805270209915	71.17239839213934	62.934345690040196	134.10674408217955	8.824933439213396	76.24273614561403	67.41780270640064	143.66053885201467
4715	2021-07-05	Northwest Territories	NT	60876	28748	32128	257.0	3380	7.548012505582849	71.74631531933899	64.19830281375613	135.94461813309513	8.085734623079773	76.8575390444695	68.77180442138973	145.62934346585925
4716	2021-07-06	Northwest Territories	NT	60876	28748	32128	0.0	3380	7.548012505582849	71.74631531933899	64.19830281375613	135.94461813309513	8.085734623079773	76.8575390444695	68.77180442138973	145.62934346585925
4717	2021-07-07	Northwest Territories	NT	60876	28748	32128	0.0	3380	7.548012505582849	71.74631531933899	64.19830281375613	135.94461813309513	8.085734623079773	76.8575390444695	68.77180442138973	145.62934346585925
4718	2021-07-08	Northwest Territories	NT	60876	28748	32128	0.0	3380	7.548012505582849	71.74631531933899	64.19830281375613	135.94461813309513	8.085734623079773	76.8575390444695	68.77180442138973	145.62934346585925
4719	2021-07-09	Northwest Territories	NT	60876	28748	32128	0.0	3380	7.548012505582849	71.74631531933899	64.19830281375613	135.94461813309513	8.085734623079773	76.8575390444695	68.77180442138973	145.62934346585925
