	date	province	PRcode	total_doses_administered	total_fully_vaccinated	total_1st_dose	daily_1st_dose	total_only_1st_dose	pct_pop_total_only_first	pct_pop_total_first	pct_pop_total_second	pct_pop_total_tot	pct_12plus_only_first	pct_12plus_first	pct_12plus_second	pct_12plus_tot
1153	2021-05-29	Nova Scotia	NS	560843	43252	517591	0.0	474339	48.150133231823375	52.540642050501205	4.390508818677833	56.931150869179035	54.12561175854408	59.060987006585144	4.93537524804106	63.996362254626206
1154	2021-05-30	Nova Scotia	NS	560843	43252	517591	0.0	474339	48.150133231823375	52.540642050501205	4.390508818677833	56.931150869179035	54.12561175854408	59.060987006585144	4.93537524804106	63.996362254626206
1155	2021-05-31	Nova Scotia	NS	583873	43463	540410	22819.0	496947	50.44507042253521	54.85699784291334	4.411927420378125	59.268925263291464	56.70535289439241	61.6648048135085	4.959451919116078	66.62425673262457
1156	2021-06-01	Nova Scotia	NS	588991	43561	545430	5020.0	501869	50.944702448927806	55.36657784545108	4.4218753965232835	59.78845324197437	57.26698974288169	62.237624191691374	4.9706344488096885	67.20825864050107
1157	2021-06-02	Nova Scotia	NS	594708	43776	550932	5502.0	507156	51.48138561096307	55.92508564902931	4.443700038066235	60.36878568709555	57.870275809107376	62.86544335877549	4.9951675496681185	67.8606109084436
1158	2021-06-03	Nova Scotia	NS	608488	43917	564571	13639.0	520654	52.85156706001777	57.30958000253775	4.458012942519985	61.767592945057736	59.41049811323338	64.42175481276679	5.011256699533415	69.43301151230021
1159	2021-06-04	Nova Scotia	NS	621661	44188	577473	12902.0	533285	54.13373937317599	58.61926151503616	4.48552214186017	63.10478365689634	60.8517892618047	65.89396907916432	5.042179817359623	70.93614889652395
1160	2021-06-05	Nova Scotia	NS	621661	44188	577473	0.0	533285	54.13373937317599	58.61926151503616	4.48552214186017	63.10478365689634	60.8517892618047	65.89396907916432	5.042179817359623	70.93614889652395
1161	2021-06-06	Nova Scotia	NS	621661	44188	577473	0.0	533285	54.13373937317599	58.61926151503616	4.48552214186017	63.10478365689634	60.8517892618047	65.89396907916432	5.042179817359623	70.93614889652395
1162	2021-06-07	Nova Scotia	NS	637911	44567	593344	15871.0	548777	55.70633168379647	60.230326100748634	4.5239944169521635	64.7543205177008	62.61954181296192	67.70496835229989	5.085426539337972	72.79039489163786
1163	2021-06-08	Nova Scotia	NS	642718	44876	597842	4498.0	552966	56.1315569090217	60.686917903819314	4.555360994797614	65.24227889861692	63.09753790364082	68.21822364374742	5.120685740106599	73.33890938385402
1164	2021-06-09	Nova Scotia	NS	647604	45372	602232	4390.0	556860	56.52683669585078	61.13254663113818	4.6057099352874	65.73825656642558	63.54187229779305	68.71915533104281	5.177283033249768	73.89643836429258
1165	2021-06-10	Nova Scotia	NS	663840	46630	617210	14978.0	570580	57.91955335617307	62.65296282197691	4.733409465803832	67.38637228778074	65.10742645489846	70.4282566550315	5.320830200133049	75.74908685516456
1166	2021-06-11	Nova Scotia	NS	678615	47930	630685	13475.0	582755	59.155437127268115	64.0208095419363	4.865372414668189	68.88618195660449	66.49668460816073	71.9658544879029	5.469169879742163	77.43502436764507
1167	2021-06-12	Nova Scotia	NS	678615	47930	630685	0.0	582755	59.155437127268115	64.0208095419363	4.865372414668189	68.88618195660449	66.49668460816073	71.9658544879029	5.469169879742163	77.43502436764507
1168	2021-06-13	Nova Scotia	NS	678615	47930	630685	0.0	582755	59.155437127268115	64.0208095419363	4.865372414668189	68.88618195660449	66.49668460816073	71.9658544879029	5.469169879742163	77.43502436764507
1169	2021-06-14	Nova Scotia	NS	698979	51536	647443	16758.0	595907	60.490496129932744	65.72191346275854	5.231417332825783	70.95333079558431	67.99742573602155	73.87806706551022	5.880641329488673	79.7587083949989
1170	2021-06-15	Nova Scotia	NS	705565	54361	651204	3761.0	596843	60.58550945311508	66.10369242481919	5.518182971704098	71.62187539652328	68.10423030534012	74.30722516936397	6.202994864023862	80.51022003338784
1171	2021-06-16	Nova Scotia	NS	715070	58854	656216	5012.0	597362	60.638193122700166	66.61246034767161	5.974267224971451	72.58672757264306	68.1634520697379	74.87913168798003	6.715679618242129	81.59481130622217
1172	2021-06-17	Nova Scotia	NS	735008	66248	668760	12544.0	602512	61.160969420124346	67.885801294252	6.7248318741276485	74.61063316837965	68.7511054158817	76.31049548876213	7.559390072880426	83.86988556164255
1173	2021-06-18	Nova Scotia	NS	752599	73600	678999	10239.0	605399	61.45402867656389	68.92516178149981	7.471133104935921	76.39629488643574	69.0805336120598	77.47884162685268	8.398308014792889	85.87714964164557
1174	2021-06-19	Nova Scotia	NS	752599	73600	678999	0.0	605399	61.45402867656389	68.92516178149981	7.471133104935921	76.39629488643574	69.0805336120598	77.47884162685268	8.398308014792889	85.87714964164557
1175	2021-06-20	Nova Scotia	NS	752599	73600	678999	0.0	605399	61.45402867656389	68.92516178149981	7.471133104935921	76.39629488643574	69.0805336120598	77.47884162685268	8.398308014792889	85.87714964164557
1176	2021-06-21	Nova Scotia	NS	775902	84854	691048	12049.0	606194	61.53472909529248	70.14825529755107	8.613526202258596	78.76178149980967	69.17124903151304	78.85372224193745	9.6824732104244	88.53619545236185
1177	2021-06-22	Nova Scotia	NS	790514	96781	693733	2685.0	596952	60.596574038827555	70.42080954193631	9.824235503108742	80.24504504504505	68.1166680169381	79.1601007340532	11.04343271711509	90.2035334511683
1178	2021-06-23	Nova Scotia	NS	808713	112328	696385	2652.0	584057	59.2876030960538	70.69001395761958	11.40241086156579	82.09242481918538	66.64525250266155	79.46271368045579	12.817461177794234	92.28017485825004
1179	2021-06-24	Nova Scotia	NS	828701	129822	698879	2494.0	569057	57.764953686080446	70.94317979951784	13.17822611343738	84.12140591295521	64.93364081486409	79.74729765041359	14.81365683554949	94.56095448596308
1180	2021-06-25	Nova Scotia	NS	847830	147001	700829	1950.0	553828	56.21905849511484	71.14112422281437	14.922065727699529	86.0631899505139	63.19589852196626	79.96980716982726	16.773908647861	96.74371581768824
1181	2021-06-26	Nova Scotia	NS	847830	147001	700829	0.0	553828	56.21905849511484	71.14112422281437	14.922065727699529	86.0631899505139	63.19589852196626	79.96980716982726	16.773908647861	96.74371581768824
1182	2021-06-27	Nova Scotia	NS	847830	147001	700829	0.0	553828	56.21905849511484	71.14112422281437	14.922065727699529	86.0631899505139	63.19589852196626	79.96980716982726	16.773908647861	96.74371581768824
1183	2021-06-28	Nova Scotia	NS	876217	172910	703307	2478.0	530397	53.84057860677579	71.39266590534196	17.55208729856617	88.94475320390814	60.52224695818076	80.2525654206514	19.73031846247063	99.98288388312201
1184	2021-06-29	Nova Scotia	NS	898247	193200	705047	1740.0	511847	51.95756883644208	71.56929323689887	19.611724400456794	91.18101763735567	58.405553837604565	80.4511123764359	22.045558538831333	102.49667091526725
1185	2021-06-30	Nova Scotia	NS	926062	219504	706558	1511.0	487054	49.44083238167745	71.72267478746352	22.28184240578607	94.0045171932496	55.57648793256706	80.62352872712003	25.047040794552967	105.670569521673
1186	2021-07-01	Nova Scotia	NS	926062	219504	706558	0.0	487054	49.44083238167745	71.72267478746352	22.28184240578607	94.0045171932496	55.57648793256706	80.62352872712003	25.047040794552967	105.670569521673
1187	2021-07-02	Nova Scotia	NS	961653	253331	708322	1764.0	454991	46.18611851287908	71.90173835807639	25.715619845197306	97.6173582032737	51.91786089617706	80.82481426160501	28.906953365427956	109.73176762703297
1188	2021-07-03	Nova Scotia	NS	961653	253331	708322	0.0	454991	46.18611851287908	71.90173835807639	25.715619845197306	97.6173582032737	51.91786089617706	80.82481426160501	28.906953365427956	109.73176762703297
1189	2021-07-04	Nova Scotia	NS	961653	253331	708322	0.0	454991	46.18611851287908	71.90173835807639	25.715619845197306	97.6173582032737	51.91786089617706	80.82481426160501	28.906953365427956	109.73176762703297
1190	2021-07-05	Nova Scotia	NS	993866	283691	710175	1853.0	426484	43.29237406420505	72.08983631518842	28.79746225098338	100.88729856617181	48.66499993724091	81.03625535877093	32.37125542153002	113.40751078030095
1191	2021-07-06	Nova Scotia	NS	1011039	299585	711454	1279.0	411869	41.80880598908768	72.21966755487882	30.41086156579114	102.63052912066996	46.99731961609691	81.18219878201712	34.184879165920215	115.36707794793735
1192	2021-07-07	Nova Scotia	NS	1035587	322733	712854	1400.0	390121	39.60116736454765	72.36178149980968	32.760614135262024	105.12239563507168	44.51571088368229	81.34194920621155	36.82623832252926	118.16818752874082
1193	2021-07-08	Nova Scotia	NS	1062418	348034	714384	1530.0	366350	37.188174089582546	72.51709173962695	35.32891765004441	107.84600938967137	41.803262788306725	81.51653359836689	39.713270810060166	121.22980440842706
1194	2021-07-09	Nova Scotia	NS	1085267	369412	715855	1471.0	346443	35.16741530262657	72.666412891765	37.49899758913843	110.16541048090345	39.531725863707784	81.6843856512169	42.152659787509116	123.83704543872602
1195	2021-07-10	Nova Scotia	NS	1085267	369412	715855	0.0	346443	35.16741530262657	72.666412891765	37.49899758913843	110.16541048090345	39.531725863707784	81.6843856512169	42.152659787509116	123.83704543872602
1196	2021-07-11	Nova Scotia	NS	1085267	369412	715855	0.0	346443	35.16741530262657	72.666412891765	37.49899758913843	110.16541048090345	39.531725863707784	81.6843856512169	42.152659787509116	123.83704543872602
1197	2021-07-12	Nova Scotia	NS	1117326	399579	717747	1892.0	318168	32.2972211648268	72.85846973734297	40.56124857251618	113.41971830985915	36.30533783220957	81.90027693877109	45.59493910656152	127.4952160453326
1198	2021-07-13	Nova Scotia	NS	1134591	415523	719068	1321.0	303545	30.812841010024112	72.9925643953813	42.179723385357185	115.17228778073849	34.636744651498745	82.05101287474311	47.41426822324437	129.46528109798749
1199	2021-07-14	Nova Scotia	NS	1154785	434537	720248	1180.0	285711	29.002512371526457	73.11234614896587	44.10983377743941	117.22217992640526	32.601752462153414	82.18565966084985	49.58390719869644	131.76956685954627
1200	2021-07-15	Nova Scotia	NS	1176011	454347	721664	1416.0	267317	27.135338155056466	73.25608425326735	46.12074609821089	119.37683035147823	30.50286010313031	82.34723580417793	51.84437570104762	134.19161150522555
1201	2021-07-16	Nova Scotia	NS	1193508	470591	722917	1253.0	252326	25.613602334729098	73.38327623398045	47.769673899251366	121.15295013323181	28.792275382345522	82.49021243383194	53.69793705148642	136.18814948531838
1202	2021-07-17	Nova Scotia	NS	1193508	470591	722917	0.0	252326	25.613602334729098	73.38327623398045	47.769673899251366	121.15295013323181	28.792275382345522	82.49021243383194	53.69793705148642	136.18814948531838
1203	2021-07-18	Nova Scotia	NS	1193508	470591	722917	0.0	252326	25.613602334729098	73.38327623398045	47.769673899251366	121.15295013323181	28.792275382345522	82.49021243383194	53.69793705148642	136.18814948531838
1204	2021-07-19	Nova Scotia	NS	1210160	485212	724948	2031.0	239736	24.335591929958127	73.58944296409085	49.25385103413272	122.84329399822357	27.355662639054184	82.72196465635973	55.366302017305536	138.08826667366526
1205	2021-07-20	Nova Scotia	NS	1210160	485212	724948	0.0	239736	24.335591929958127	73.58944296409085	49.25385103413272	122.84329399822357	27.355662639054184	82.72196465635973	55.366302017305536	138.08826667366526
1206	2021-07-21	Nova Scotia	NS	1240114	512393	727721	2773.0	215328	21.857936810049488	73.87093008501459	52.012993274965105	125.88392335997969	24.570528100670153	83.03838460371054	58.467856503040395	141.50624110675093
1207	2021-07-22	Nova Scotia	NS	1256787	527619	729168	1447.0	201549	20.459231062047962	74.01781499809668	53.55858393604872	127.5763989341454	22.998241604259402	83.20349807786008	60.20525647360068	143.40875455146073
1208	2021-07-23	Nova Scotia	NS	1271948	541389	730559	1391.0	189170	19.202639258977285	74.15901535338155	54.95637609440427	129.1153914477858	21.585705532043082	83.36222153504183	61.77651600299874	145.13873753804057
1209	2021-07-24	Nova Scotia	NS	1271948	541389	730559	0.0	189170	19.202639258977285	74.15901535338155	54.95637609440427	129.1153914477858	21.585705532043082	83.36222153504183	61.77651600299874	145.13873753804057
1210	2021-07-25	Nova Scotia	NS	1271948	541389	730559	0.0	189170	19.202639258977285	74.15901535338155	54.95637609440427	129.1153914477858	21.585705532043082	83.36222153504183	61.77651600299874	145.13873753804057
1211	2021-07-26	Nova Scotia	NS	1292173	559813	732360	1801.0	172547	17.515239182844816	74.34183479253902	56.826595609694195	131.16843040223324	19.688897459625935	83.56772904502337	63.87883158539744	147.4465606304208
1212	2021-07-27	Nova Scotia	NS	1303736	569593	734143	1783.0	164550	16.703464027407687	74.52282705240452	57.819363024996825	132.34219007740137	18.77638021513818	83.77118262097957	64.99480240584138	148.76598502682094
1213	2021-07-28	Nova Scotia	NS	1317557	581909	735648	1505.0	153739	15.60603984265956	74.67559954320518	59.06955970054562	133.74515924375078	17.542764618019618	83.94291432698859	66.40014970896895	150.34306403595755
1214	2021-07-29	Nova Scotia	NS	1332960	595726	737234	1586.0	141508	14.364471513767288	74.8365943408197	60.4721228270524	135.3087171678721	16.147116447789568	84.1238887361117	67.97677228832212	152.10066102443383
1215	2021-07-30	Nova Scotia	NS	1345401	606975	738426	1192.0	131451	13.343585839360486	74.95759421393224	61.61400837457176	136.571602588504	14.999537864844296	84.25990481156866	69.26036694672437	153.52027175829303
1216	2021-07-31	Nova Scotia	NS	1345401	606975	738426	0.0	131451	13.343585839360486	74.95759421393224	61.61400837457176	136.571602588504	14.999537864844296	84.25990481156866	69.26036694672437	153.52027175829303
1217	2021-08-01	Nova Scotia	NS	1345401	606975	738426	0.0	131451	13.343585839360486	74.95759421393224	61.61400837457176	136.571602588504	14.999537864844296	84.25990481156866	69.26036694672437	153.52027175829303
1218	2021-08-02	Nova Scotia	NS	1345401	606975	738426	0.0	131451	13.343585839360486	74.95759421393224	61.61400837457176	136.571602588504	14.999537864844296	84.25990481156866	69.26036694672437	153.52027175829303
1219	2021-08-03	Nova Scotia	NS	1360660	620557	740103	1677.0	119546	12.135109757644969	75.12782641796726	62.99271666032229	138.12054307828956	13.641088721962374	84.45126299826443	70.81017427630205	155.26143727456648
1220	2021-08-04	Nova Scotia	NS	1370902	629273	741629	1526.0	112356	11.405253140464408	75.28273061794188	63.87747747747747	139.16020809541936	12.820656186278123	84.62539096063637	71.80473477435824	156.4301257349946
1221	2021-08-05	Nova Scotia	NS	1379664	636903	742761	1132.0	105858	10.745641416063952	75.39763989341454	64.65199847735059	140.04963837076514	12.079186003124262	84.75456058934213	72.67537458621788	157.42993517556002
1222	2021-08-06	Nova Scotia	NS	1387232	643507	743725	964.0	100218	10.17312523791397	75.49549549549549	65.32237025758153	140.81786575307703	11.435620008512416	84.86456016714459	73.42894015863217	158.29350032577676
1223	2021-08-07	Nova Scotia	NS	1387232	643507	743725	0.0	100218	10.17312523791397	75.49549549549549	65.32237025758153	140.81786575307703	11.435620008512416	84.86456016714459	73.42894015863217	158.29350032577676
1224	2021-08-08	Nova Scotia	NS	1387232	643507	743725	0.0	100218	10.17312523791397	75.49549549549549	65.32237025758153	140.81786575307703	11.435620008512416	84.86456016714459	73.42894015863217	158.29350032577676
1225	2021-08-09	Nova Scotia	NS	1395011	650135	744876	1151.0	94741	9.617155183352367	75.61233346022078	65.99517827686842	141.6075117370892	10.810653527574635	84.99589783732158	74.18524430974695	159.18114214706853
1226	2021-08-10	Nova Scotia	NS	1397515	652086	745429	553.0	93343	9.47524425834285	75.66846846846846	66.19322421012562	141.8616926785941	10.651131318271911	85.05899925487837	74.40786793660646	159.46686719148485
1227	2021-08-11	Nova Scotia	NS	1400666	654766	745900	471.0	91134	9.251008755234109	75.71627965994163	66.46527090470752	142.18155056464917	10.399067970382271	85.11274386187522	74.71367589149295	159.82641975336819
1228	2021-08-12	Nova Scotia	NS	1403617	657205	746412	512.0	89207	9.055399061032864	75.76825275980205	66.7128536987692	142.48110645857125	10.179182922223223	85.17116687415204	74.99198395192882	160.16315082608085
1229	2021-08-13	Nova Scotia	NS	1403617	657205	746412	0.0	89207	9.055399061032864	75.76825275980205	66.7128536987692	142.48110645857125	10.179182922223223	85.17116687415204	74.99198395192882	160.16315082608085
1230	2021-08-14	Nova Scotia	NS	1403617	657205	746412	0.0	89207	9.055399061032864	75.76825275980205	66.7128536987692	142.48110645857125	10.179182922223223	85.17116687415204	74.99198395192882	160.16315082608085
1231	2021-08-15	Nova Scotia	NS	1403617	657205	746412	0.0	89207	9.055399061032864	75.76825275980205	66.7128536987692	142.48110645857125	10.179182922223223	85.17116687415204	74.99198395192882	160.16315082608085
1232	2021-08-16	Nova Scotia	NS	1409739	661853	747886	1474.0	86033	8.733206445882502	75.91787844182211	67.18467199593961	143.1025504377617	9.81700588908528	85.3393612493396	75.52235536025432	160.8617166095939
1233	2021-08-17	Nova Scotia	NS	1411383	662915	748468	582.0	85553	8.684481664763355	75.97695723892906	67.2924755741657	143.2694328130948	9.762234315075762	85.40577178282615	75.64353746775039	161.04930925057653
1234	2021-08-18	Nova Scotia	NS	1414357	665349	749008	540.0	83659	8.492221799264053	76.0317726176881	67.53955081842406	143.57132343611215	9.546114812629868	85.46738980358685	75.92127499095699	161.38866479454384
1235	2021-08-19	Nova Scotia	NS	1418472	668653	749819	811.0	81166	8.239157467326482	76.11409719578734	67.87493972846086	143.98903692424818	9.26164495011793	85.55993094217376	76.29828599205584	161.8582169342296
1236	2021-08-20	Nova Scotia	NS	1422963	671921	751042	1223.0	79121	8.031569597766781	76.2382438776805	68.20667427991371	144.4449181575942	9.02829522334821	85.69948434845219	76.67118912510398	162.37067347355617
1237	2021-08-21	Nova Scotia	NS	1422963	671921	751042	0.0	79121	8.031569597766781	76.2382438776805	68.20667427991371	144.4449181575942	9.02829522334821	85.69948434845219	76.67118912510398	162.37067347355617
1238	2021-08-22	Nova Scotia	NS	1422963	671921	751042	0.0	79121	8.031569597766781	76.2382438776805	68.20667427991371	144.4449181575942	9.02829522334821	85.69948434845219	76.67118912510398	162.37067347355617
1239	2021-08-23	Nova Scotia	NS	1422963	671921	751042	0.0	79121	8.031569597766781	76.2382438776805	68.20667427991371	144.4449181575942	9.02829522334821	85.69948434845219	76.67118912510398	162.37067347355617
1240	2021-08-24	Nova Scotia	NS	1427747	675669	752078	1036.0	76409	7.756274584443598	76.34340819692932	68.58713361248573	144.93054180941505	8.718835830194429	85.81769966235608	77.09886383216164	162.9165634945177
1241	2021-08-25	Nova Scotia	NS	1431376	678570	752806	728.0	74236	7.535693439918792	76.41730744829336	68.88161400837457	145.29892145666793	8.470880350355502	85.90076988293717	77.42988953258167	163.33065941551882
1242	2021-08-26	Nova Scotia	NS	1435958	682370	753588	782.0	71218	7.229336378632153	76.4966882375333	69.26735185890115	145.76404009643446	8.126504078770653	85.99000190559435	77.86349782682369	163.85349973241802
1243	2021-08-27	Nova Scotia	NS	1439698	685346	754352	764.0	69006	7.004796345641416	76.57424184748129	69.56944550183987	146.14368734932114	7.874098408543452	86.07717999422616	78.20308158568271	164.28026157990888
1244	2021-08-28	Nova Scotia	NS	1439698	685346	754352	0.0	69006	7.004796345641416	76.57424184748129	69.56944550183987	146.14368734932114	7.874098408543452	86.07717999422616	78.20308158568271	164.28026157990888
1245	2021-08-29	Nova Scotia	NS	1439698	685346	754352	0.0	69006	7.004796345641416	76.57424184748129	69.56944550183987	146.14368734932114	7.874098408543452	86.07717999422616	78.20308158568271	164.28026157990888
1246	2021-08-30	Nova Scotia	NS	1443183	687683	755500	1148.0	67817	6.884101002410861	76.69077528232458	69.80667427991372	146.4974495622383	7.738424655424041	86.2081753420656	78.46975068664156	164.67792602870713
1247	2021-08-31	Nova Scotia	NS	1444741	688726	756015	515.0	67289	6.8305037431798	76.743052912067	69.9125491688872	146.6556020809542	7.678175924013569	86.26694067667997	78.5887647526664	164.8557054293464
1248	2021-09-01	Nova Scotia	NS	1446800	690154	756646	631.0	66492	6.749600304529882	76.80710569724654	70.05750539271666	146.8646110899632	7.587232289668598	86.33894247501333	78.75171018534472	165.09065266035805
1249	2021-09-02	Nova Scotia	NS	1449655	692191	757464	818.0	65273	6.62585966247938	76.89014084507042	70.26428118259103	147.15442202766147	7.44813531317359	86.4322823657212	78.98414705254761	165.41642941826885
1250	2021-09-03	Nova Scotia	NS	1451801	693714	758087	623.0	64373	6.534500697880979	76.95338155056464	70.41888085268367	147.37226240324833	7.345438611905743	86.50337130448773	79.157932692582	165.66130399706972
1251	2021-09-04	Nova Scotia	NS	1451801	693714	758087	0.0	64373	6.534500697880979	76.95338155056464	70.41888085268367	147.37226240324833	7.345438611905743	86.50337130448773	79.157932692582	165.66130399706972
1252	2021-09-05	Nova Scotia	NS	1451801	693714	758087	0.0	64373	6.534500697880979	76.95338155056464	70.41888085268367	147.37226240324833	7.345438611905743	86.50337130448773	79.157932692582	165.66130399706972
1253	2021-09-06	Nova Scotia	NS	1451801	693714	758087	0.0	64373	6.534500697880979	76.95338155056464	70.41888085268367	147.37226240324833	7.345438611905743	86.50337130448773	79.157932692582	165.66130399706972
1254	2021-09-07	Nova Scotia	NS	1454814	695524	759290	1203.0	63766	6.472884151757391	77.07549803324451	70.60261388148712	147.67811191473163	7.276175392272872	86.64064256184909	79.36446716957622	166.0051097314253
1255	2021-09-08	Nova Scotia	NS	1456631	696782	759849	559.0	63067	6.401928689252633	77.13224210125618	70.73031341200355	147.86255551325974	7.19641428762151	86.704428624081	79.5080143364595	166.2124429605405
1256	2021-09-09	Nova Scotia	NS	1460229	699324	760905	1056.0	61581	6.2510848877046055	77.2394366197183	70.9883517320137	148.22778835173202	7.026850623083708	86.82492608690194	79.79807546381824	166.62300155072018
1257	2021-09-10	Nova Scotia	NS	1464075	701708	762367	1462.0	60659	6.157492703971577	77.38784418221037	71.2303514782388	148.61819566044917	6.92164355800709	86.99175117273927	80.0701076147322	167.06185878747146
1258	2021-09-11	Nova Scotia	NS	1464075	701708	762367	0.0	60659	6.157492703971577	77.38784418221037	71.2303514782388	148.61819566044917	6.92164355800709	86.99175117273927	80.0701076147322	167.06185878747146
1259	2021-09-12	Nova Scotia	NS	1464075	701708	762367	0.0	60659	6.157492703971577	77.38784418221037	71.2303514782388	148.61819566044917	6.92164355800709	86.99175117273927	80.0701076147322	167.06185878747146
1260	2021-09-13	Nova Scotia	NS	1469063	704637	764426	2059.0	59789	6.0691790381931225	77.59685319121938	71.52767415302627	149.12452734424565	6.822370080114839	87.22669840375093	80.4043283236361	167.63102672738702
1261	2021-09-14	Nova Scotia	NS	1471980	706246	765734	1308.0	59488	6.03862454003299	77.72962821976907	71.69100367973607	149.42063189950514	6.788023738913035	87.37595094292688	80.58792720401384	167.96387814694071
1262	2021-09-15	Nova Scotia	NS	1475023	707887	767136	1402.0	59249	6.014363659434082	77.87194518462124	71.85758152518716	149.7295267098084	6.760752059354129	87.53592958201301	80.77517752265888	168.3111071046719
1263	2021-09-16	Nova Scotia	NS	1478410	709884	768526	1390.0	58642	5.952747113310494	78.01304402994543	72.06029691663495	150.07334094658037	6.691488839721258	87.69453893174891	81.00305009202765	168.69758902377657
1264	2021-09-17	Nova Scotia	NS	1480851	711312	769539	1013.0	58227	5.910620479634565	78.11587362009898	72.20525314046441	150.32112676056337	6.644134249692195	87.81012977439818	81.16599552470596	168.97612529910415
1265	2021-09-18	Nova Scotia	NS	1480851	711312	769539	0.0	58227	5.910620479634565	78.11587362009898	72.20525314046441	150.32112676056337	6.644134249692195	87.81012977439818	81.16599552470596	168.97612529910415
1266	2021-09-19	Nova Scotia	NS	1480851	711312	769539	0.0	58227	5.910620479634565	78.11587362009898	72.20525314046441	150.32112676056337	6.644134249692195	87.81012977439818	81.16599552470596	168.97612529910415
1267	2021-09-20	Nova Scotia	NS	1486264	714101	772163	2624.0	58062	5.893871336124857	78.38223575688365	72.48836442075878	150.87060017764242	6.625306521126423	88.10954771231687	81.48424119119045	169.59378890350732
1268	2021-09-21	Nova Scotia	NS	1488276	715136	773140	977.0	58004	5.8879837584062935	78.48141098845323	72.59342723004694	151.0748382185002	6.61868828926694	88.22103068691541	81.60234239764847	169.82337308456388
1269	2021-09-22	Nova Scotia	NS	1490853	716551	774302	1162.0	57751	5.862301738358076	78.59936556274585	72.73706382438777	151.33642938713362	6.5898191054660895	88.3536235389968	81.7638044335307	170.11742797252748
1270	2021-09-23	Nova Scotia	NS	1493815	718279	775536	1234.0	57257	5.812155817789621	78.72462885420633	72.9124730364167	151.63710189062303	6.533450027214625	88.49443212717959	81.96098209996498	170.45541422714456
1271	2021-09-24	Nova Scotia	NS	1496634	719820	776814	1278.0	56994	5.785458698134755	78.85435858393605	73.0688998858013	151.92325846973733	6.503439768955244	88.64026144297993	82.1368216740247	170.77708311700462
1272	2021-09-25	Nova Scotia	NS	1496634	719820	776814	0.0	56994	5.785458698134755	78.85435858393605	73.0688998858013	151.92325846973733	6.503439768955244	88.64026144297993	82.1368216740247	170.77708311700462
1273	2021-09-26	Nova Scotia	NS	1496634	719820	776814	0.0	56994	5.785458698134755	78.85435858393605	73.0688998858013	151.92325846973733	6.503439768955244	88.64026144297993	82.1368216740247	170.77708311700462
1274	2021-09-27	Nova Scotia	NS	1500471	721906	778565	1751.0	56659	5.751452861312016	79.03210252506027	73.28064966374825	152.31275218880853	6.465213774594433	88.84006358066883	82.3748498060744	171.2149133867432
1275	2021-09-28	Nova Scotia	NS	1503065	723167	779898	1333.0	56731	5.758761578479888	79.16741530262657	73.40865372414667	152.57606902677324	6.473429510695862	88.9921688059911	82.51873929529523	171.51090810128633
1276	2021-09-29	Nova Scotia	NS	1505975	724772	781203	1305.0	56431	5.728308590280421	79.29988580129425	73.57157721101383	152.87146301230808	6.439197276939912	89.14107902282947	82.70188174588957	171.84296076871902
1277	2021-09-30	Nova Scotia	NS	1505975	724772	781203	0.0	56431	5.728308590280421	79.29988580129425	73.57157721101383	152.87146301230808	6.439197276939912	89.14107902282947	82.70188174588957	171.84296076871902
1278	2021-10-01	Nova Scotia	NS	1512263	728168	784095	2892.0	55927	5.6771475701053165	79.59345260753712	73.9163050374318	153.50975764496891	6.381687124229918	89.47107775623682	83.08939063200691	172.56046838824375
1279	2021-10-02	Nova Scotia	NS	1512263	728168	784095	0.0	55927	5.6771475701053165	79.59345260753712	73.9163050374318	153.50975764496891	6.381687124229918	89.47107775623682	83.08939063200691	172.56046838824375
1280	2021-10-03	Nova Scotia	NS	1512263	728168	784095	0.0	55927	5.6771475701053165	79.59345260753712	73.9163050374318	153.50975764496891	6.381687124229918	89.47107775623682	83.08939063200691	172.56046838824375
1281	2021-10-04	Nova Scotia	NS	1515806	730126	785680	1585.0	55554	5.639284354777312	79.75434589519097	74.11506154041365	153.86940743560461	6.3391250469266875	89.6519380579141	83.31281301098741	172.9647510689015
1282	2021-10-05	Nova Scotia	NS	1519559	732150	787409	1729.0	55259	5.60933891638117	79.92985661718056	74.3205177007994	154.25037431797995	6.305463350400004	89.84922983179422	83.54376648139421	173.39299631318843
1283	2021-10-06	Nova Scotia	NS	1523340	734248	789092	1683.0	54844	5.56721228270524	80.10069788097958	74.53348559827432	154.63418347925392	6.258108760370941	90.04127266316509	83.78316390279414	173.82443656595922
1284	2021-10-07	Nova Scotia	NS	1526737	736190	790547	1455.0	54357	5.517776931861438	80.24839487374699	74.73061794188554	154.97901281563253	6.2025384342404495	90.20729899688145	84.004760562641	174.21205955952243
1285	2021-10-08	Nova Scotia	NS	1529212	737561	791651	1104.0	54090	5.490673772363913	80.36046187032102	74.86978809795711	155.23024996827814	6.172071746197655	90.33327361710334	84.16120187090567	174.49447548800902
1286	2021-10-09	Nova Scotia	NS	1529212	737561	791651	0.0	54090	5.490673772363913	80.36046187032102	74.86978809795711	155.23024996827814	6.172071746197655	90.33327361710334	84.16120187090567	174.49447548800902
1287	2021-10-10	Nova Scotia	NS	1529212	737561	791651	0.0	54090	5.490673772363913	80.36046187032102	74.86978809795711	155.23024996827814	6.172071746197655	90.33327361710334	84.16120187090567	174.49447548800902
